speaker_id,first_name,last_name,chamber,type,party,state,district,bio_guide_id,congress_id
306,Calvin,DOOLEY,HOUSE,REPRESENTATIVE,D,CA,20.0,D000424,107
307,John,DOOLITTLE,HOUSE,REPRESENTATIVE,R,CA,4.0,D000429,107
308,Byron,DORGAN,SENATE,SENATOR,D,ND,,D000432,107
316,Michael,DOYLE,HOUSE,REPRESENTATIVE,D,PA,14.0,D000482,113
1808,Thelma,DRAKE,HOUSE,REPRESENTATIVE,R,VA,2.0,D000605,110
317,David,DREIER,HOUSE,REPRESENTATIVE,R,CA,28.0,D000492,107
1946,Steve,DRIEHAUS,HOUSE,REPRESENTATIVE,D,OH,1.0,D000609,111
2123,Tammy,DUCKWORTH,HOUSE,REPRESENTATIVE,D,IL,8.0,D000622,113
2072,Sean,DUFFY,HOUSE,REPRESENTATIVE,R,WI,7.0,D000614,112
2057,Jeff,DUNCAN,HOUSE,REPRESENTATIVE,R,SC,3.0,D000615,113
322,John,DUNCAN,HOUSE,REPRESENTATIVE,R,TN,2.0,D000533,113
324,Jennifer,DUNN,HOUSE,REPRESENTATIVE,R,WA,8.0,D000549,107
326,Richard,DURBIN,SENATE,SENATOR,D,IL,,D000563,113
1894,Donna,EDWARDS,HOUSE,REPRESENTATIVE,D,MD,4.0,E000290,113
335,Chet,EDWARDS,HOUSE,REPRESENTATIVE,D,TX,11.0,E000063,107
1573,John,EDWARDS,SENATE,SENATOR,D,NC,,E000286,107
339,Vernon,EHLERS,HOUSE,REPRESENTATIVE,R,MI,3.0,E000092,107
340,Robert,EHRLICH,HOUSE,REPRESENTATIVE,R,MD,2.0,E000093,107
1857,Keith,ELLISON,HOUSE,REPRESENTATIVE,D,MN,5.0,E000288,113
2036,Renee,ELLMERS,HOUSE,REPRESENTATIVE,R,NC,2.0,E000291,113
1851,Brad,ELLSWORTH,HOUSE,REPRESENTATIVE,D,IN,8.0,E000289,110
1725,Rahm,EMANUEL,HOUSE,REPRESENTATIVE,D,IL,5.0,E000287,110
1481,Jo,EMERSON,HOUSE,REPRESENTATIVE,R,MO,8.0,E000172,107
2253,Tom,EMMER,HOUSE,REPRESENTATIVE,R,MN,6.0,E000294,114
344,Eliot,ENGEL,HOUSE,REPRESENTATIVE,D,NY,16.0,E000179,113
347,Phil,ENGLISH,HOUSE,REPRESENTATIVE,R,PA,21.0,E000187,107
348,John,ENSIGN,SENATE,SENATOR,R,NV,,E000194,107
2125,William,ENYART,HOUSE,REPRESENTATIVE,D,IL,12.0,E000292,113
1542,Michael,ENZI,SENATE,SENATOR,R,WY,,E000285,113
2283,Joni,ERNST,SENATE,SENATOR,R,IA,,E000295,114
355,Anna,ESHOO,HOUSE,REPRESENTATIVE,D,CA,18.0,E000215,113
2342,Adriano,ESPAILLAT,HOUSE,N/A,D,NY,,E000297,115
2358,Ron,ESTES,HOUSE,N/A,R,KS,,E000298,115
2114,Elizabeth,ESTY,HOUSE,REPRESENTATIVE,D,CT,5.0,E000293,113
1482,Bob,ETHERIDGE,HOUSE,REPRESENTATIVE,D,NC,2.0,E000226,107
361,Lane,EVANS,HOUSE,REPRESENTATIVE,D,IL,17.0,E000250,107
364,Terry,EVERETT,HOUSE,REPRESENTATIVE,R,AL,2.0,E000268,107
366,Thomas,EWING,HOUSE,REPRESENTATIVE,R,IL,15.0,E000282,106
1329,Lauch,FAIRCLOTH,SENATE,SENATOR,R,NC,,F000437,105
1872,Mary,FALLIN,HOUSE,REPRESENTATIVE,R,OK,5.0,F000453,110
2067,Blake,FARENTHOLD,HOUSE,REPRESENTATIVE,R,TX,27.0,F000460,113
368,Sam,FARR,HOUSE,REPRESENTATIVE,D,CA,20.0,F000030,113
2343,John,FASO,HOUSE,N/A,R,NY,,F000464,115
371,Chaka,FATTAH,HOUSE,REPRESENTATIVE,D,PA,2.0,F000043,113
373,Harris,FAWELL,HOUSE,REPRESENTATIVE,R,IL,13.0,F000049,105
374,Vic,FAZIO,HOUSE,REPRESENTATIVE,D,CA,3.0,F000053,105
1716,Tom,FEENEY,HOUSE,REPRESENTATIVE,R,FL,24.0,F000447,110
1331,Russell,FEINGOLD,SENATE,SENATOR,D,WI,,F000061,107
1332,Dianne,FEINSTEIN,SENATE,SENATOR,D,CA,,F000062,113
1659,Mike,FERGUSON,HOUSE,REPRESENTATIVE,R,NJ,7.0,F000443,107
381,Bob,FILNER,HOUSE,REPRESENTATIVE,D,CA,50.0,F000116,107
2064,Stephen,FINCHER,HOUSE,REPRESENTATIVE,R,TN,8.0,F000458,113
2179,Deb,FISCHER,SENATE,SENATOR,R,NE,,F000463,113
,N/A,FISHER,N/A,N/A,N/A,N/A,,N/A,N/A
1571,Peter,FITZGERALD,SENATE,SENATOR,R,IL,,F000442,107
,N/A,FITZPATRICIK,N/A,N/A,N/A,N/A,,N/A,N/A
1797,Michael,FITZPATRICK,HOUSE,REPRESENTATIVE,R,PA,8.0,F000451,113
1633,Jeff,FLAKE,SENATE,SENATOR,R,AZ,,F000444,113
388,Floyd,FLAKE,HOUSE,REPRESENTATIVE,D,NY,6.0,F000184,105
2061,Charles,FLEISCHMANN,HOUSE,REPRESENTATIVE,R,TN,3.0,F000459,113
1924,John,FLEMING,HOUSE,REPRESENTATIVE,R,LA,4.0,F000456,113
1563,Ernie,FLETCHER,HOUSE,REPRESENTATIVE,R,KY,6.0,F000441,107
2065,Bill,FLORES,HOUSE,N/A,R,TX,,F000461,115
395,Thomas,FOGLIETTA,HOUSE,REPRESENTATIVE,D,PA,1.0,F000235,105
396,Mark,FOLEY,HOUSE,REPRESENTATIVE,R,FL,16.0,F000238,107
1683,J.,FORBES,HOUSE,REPRESENTATIVE,R,VA,4.0,F000445,113
398,Michael,FORBES,HOUSE,REPRESENTATIVE,D,NY,1.0,F000257,106
1334,Wendell,FORD,SENATE,SENATOR,D,KY,,F000268,105
1483,Harold,FORD,HOUSE,REPRESENTATIVE,D,TN,9.0,F000262,107
1793,Jeff,FORTENBERRY,HOUSE,REPRESENTATIVE,R,NE,1.0,F000449,113
1484,Vito,FOSSELLA,HOUSE,REPRESENTATIVE,R,NY,13.0,F000440,107
1888,Bill,FOSTER,HOUSE,REPRESENTATIVE,D,IL,11.0,F000454,113
404,Tillie,FOWLER,HOUSE,REPRESENTATIVE,R,FL,4.0,F000328,106
406,Jon,FOX,HOUSE,REPRESENTATIVE,R,PA,13.0,F000332,105
1791,Virginia,FOXX,HOUSE,REPRESENTATIVE,R,NC,5.0,F000450,113
407,Barney,FRANK,HOUSE,REPRESENTATIVE,D,MA,4.0,F000339,107
2119,Lois,FRANKEL,HOUSE,REPRESENTATIVE,D,FL,22.0,F000462,113
1969,Al,FRANKEN,SENATE,SENATOR,D,MN,,F000457,113
1707,Trent,FRANKS,HOUSE,REPRESENTATIVE,R,AZ,8.0,F000448,113
409,Bob,FRANKS,HOUSE,REPRESENTATIVE,R,NJ,7.0,F000349,106
414,Rodney,FRELINGHUYSEN,HOUSE,REPRESENTATIVE,R,NJ,11.0,F000372,113
1336,William,FRIST,SENATE,SENATOR,R,TN,,F000439,107
419,Martin,FROST,HOUSE,REPRESENTATIVE,D,TX,24.0,F000392,107
1895,Marcia,FUDGE,HOUSE,REPRESENTATIVE,D,OH,11.0,F000455,113
423,Elizabeth,FURSE,HOUSE,REPRESENTATIVE,D,OR,1.0,F000434,105
2122,Tulsi,GABBARD,HOUSE,REPRESENTATIVE,D,HI,2.0,G000571,113
2314,Matt,GAETZ,HOUSE,N/A,R,FL,,G000578,115
2355,Mike,GALLAGHER,HOUSE,N/A,R,WI,,G000579,115
425,Elton,GALLEGLY,HOUSE,REPRESENTATIVE,R,CA,23.0,G000021,107
2164,Pete,GALLEGO,HOUSE,REPRESENTATIVE,D,TX,23.0,G000572,113
2226,Ruben,GALLEGO,HOUSE,REPRESENTATIVE,D,AZ,7.0,G000574,114
428,Greg,GANSKE,HOUSE,REPRESENTATIVE,R,IA,4.0,G000041,107
1973,John,GARAMENDI,HOUSE,REPRESENTATIVE,D,CA,3.0,G000559,113
1998,Cory,GARDNER,HOUSE,REPRESENTATIVE,R,CO,4.0,G000562,113
1737,Scott,GARRETT,HOUSE,REPRESENTATIVE,R,NJ,5.0,G000548,113
431,Sam,GEJDENSON,HOUSE,REPRESENTATIVE,D,CT,2.0,G000120,106
432,George,GEKAS,HOUSE,REPRESENTATIVE,R,PA,17.0,G000121,107
433,Richard,GEPHARDT,HOUSE,REPRESENTATIVE,D,MO,3.0,G000132,107
1743,Jim,GERLACH,HOUSE,REPRESENTATIVE,R,PA,6.0,G000549,113
2359,Greg,GIANFORTE,HOUSE,N/A,R,MT,,G000584,115
1485,Jim,GIBBONS,HOUSE,REPRESENTATIVE,R,NV,2.0,G000152,107
2049,Bob,GIBBS,HOUSE,REPRESENTATIVE,R,OH,7.0,G000563,113
2043,Christopher,GIBSON,HOUSE,REPRESENTATIVE,R,NY,19.0,G000564,113
1831,Gabrielle,GIFFORDS,HOUSE,REPRESENTATIVE,D,AZ,8.0,G000554,112
438,Wayne,GILCHREST,HOUSE,REPRESENTATIVE,R,MD,1.0,G000180,107
1866,Kirsten,GILLIBRAND,SENATE,SENATOR,D,NY,,G000555,113
439,Paul,GILLMOR,HOUSE,REPRESENTATIVE,R,OH,5.0,G000210,107
440,Benjamin,GILMAN,HOUSE,REPRESENTATIVE,R,NY,20.0,G000212,107
1720,Phil,GINGREY,HOUSE,REPRESENTATIVE,R,GA,11.0,G000550,113
1339,John,GLENN,SENATE,SENATOR,D,OH,,G000236,105
1801,Louie,GOHMERT,HOUSE,REPRESENTATIVE,R,TX,1.0,G000552,113
2362,Jimmy,GOMEZ,HOUSE,N/A,D,CA,,G000585,115
1555,Charles,GONZALEZ,HOUSE,REPRESENTATIVE,D,TX,20.0,G000544,107
445,Henry,GONZALEZ,HOUSE,REPRESENTATIVE,D,TX,20.0,G000272,105
1486,Virgil,GOODE,HOUSE,REPRESENTATIVE,R,VA,5.0,G000280,107
446,Bob,GOODLATTE,HOUSE,REPRESENTATIVE,R,VA,6.0,G000289,113
447,William,GOODLING,HOUSE,REPRESENTATIVE,R,PA,19.0,G000291,106
448,Bart,GORDON,HOUSE,REPRESENTATIVE,D,TN,6.0,G000309,107
1341,Slade,GORTON,SENATE,SENATOR,R,WA,,G000333,106
1992,Paul,GOSAR,HOUSE,REPRESENTATIVE,R,AZ,4.0,G000565,113
450,Porter,GOSS,HOUSE,REPRESENTATIVE,R,FL,14.0,G000336,107
2338,Josh,GOTTHEIMER,HOUSE,N/A,D,NJ,,G000583,115
2058,Trey,GOWDY,HOUSE,REPRESENTATIVE,R,SC,4.0,G000566,113
2234,Gwen,GRAHAM,HOUSE,REPRESENTATIVE,D,FL,2.0,G000575,114
1342,Bob,GRAHAM,SENATE,SENATOR,D,FL,,G000352,107
452,Lindsey,GRAHAM,SENATE,SENATOR,R,SC,,G000359,113
453,Phil,GRAMM,SENATE,SENATOR,R,TX,,G000365,107
454,Rod,GRAMS,SENATE,SENATOR,R,MN,,G000367,106
1487,Kay,GRANGER,HOUSE,REPRESENTATIVE,R,TX,12.0,G000377,113
457,Chuck,GRASSLEY,SENATE,SENATOR,R,IA,,G000386,113
2245,Garret,GRAVES,HOUSE,REPRESENTATIVE,R,LA,6.0,G000577,114
1656,Sam,GRAVES,HOUSE,REPRESENTATIVE,R,MO,6.0,G000546,113
1979,Tom,GRAVES,HOUSE,REPRESENTATIVE,R,GA,14.0,G000560,113
1914,Alan,GRAYSON,HOUSE,REPRESENTATIVE,D,FL,9.0,G000556,113
1803,Al,GREEN,HOUSE,REPRESENTATIVE,D,TX,9.0,G000553,113
462,Gene,GREEN,HOUSE,REPRESENTATIVE,D,TX,29.0,G000410,113
1559,Mark,GREEN,HOUSE,REPRESENTATIVE,R,WI,8.0,G000545,107
465,James,GREENWOOD,HOUSE,REPRESENTATIVE,R,PA,8.0,G000439,107
466,Judd,GREGG,SENATE,SENATOR,R,NH,,G000445,107
1990,Tim,GRIFFIN,HOUSE,REPRESENTATIVE,R,AR,2.0,G000567,113
2070,H.,GRIFFITH,HOUSE,REPRESENTATIVE,R,VA,9.0,G000568,113
1906,Parker,GRIFFITH,HOUSE,REPRESENTATIVE,R,AL,5.0,G000557,111
1708,Raul,GRIJALVA,HOUSE,REPRESENTATIVE,D,AZ,3.0,G000551,113
2041,Michael,GRIMM,HOUSE,REPRESENTATIVE,R,NY,11.0,G000569,113
2276,Glenn,GROTHMAN,HOUSE,REPRESENTATIVE,R,WI,6.0,G000576,114
1662,Felix,GRUCCI,HOUSE,REPRESENTATIVE,R,NY,1.0,G000547,107
2038,Frank,GUINTA,HOUSE,REPRESENTATIVE,R,NH,1.0,G000570,112
1922,Brett,GUTHRIE,HOUSE,REPRESENTATIVE,R,KY,2.0,G000558,113
478,Luis,GUTIERREZ,HOUSE,REPRESENTATIVE,D,IL,4.0,G000535,113
479,Gil,GUTKNECHT,HOUSE,REPRESENTATIVE,R,MN,1.0,G000536,107
1902,Kay,HAGAN,SENATE,SENATOR,D,NC,,H001049,113
1545,Chuck,HAGEL,SENATE,SENATOR,R,NE,,H001028,107
2089,Janice,HAHN,HOUSE,REPRESENTATIVE,D,CA,44.0,H001063,113
1865,John,HALL,HOUSE,REPRESENTATIVE,D,NY,19.0,H001039,110
487,Tony,HALL,HOUSE,REPRESENTATIVE,D,OH,3.0,H000074,107
484,Ralph,HALL,HOUSE,REPRESENTATIVE,R,TX,4.0,H000067,113
1919,Deborah,HALVORSON,HOUSE,REPRESENTATIVE,D,IL,11.0,H001044,111
489,Lee,HAMILTON,HOUSE,REPRESENTATIVE,D,IN,9.0,H000114,105
2010,Colleen,HANABUSA,HOUSE,REPRESENTATIVE,D,HI,1.0,H001050,113
2360,Karen,HANDEL,HOUSE,N/A,R,GA,,H001078,115
2044,Richard,HANNA,HOUSE,REPRESENTATIVE,R,NY,22.0,H001051,113
498,James,HANSEN,HOUSE,REPRESENTATIVE,R,UT,1.0,H000172,107
2260,Cresent,HARDY,HOUSE,REPRESENTATIVE,R,NV,4.0,H001070,114
1849,Phil,HARE,HOUSE,REPRESENTATIVE,D,IL,17.0,H001040,111
501,Tom,HARKIN,SENATE,SENATOR,D,IA,,H000206,113
502,Jane,HARMAN,HOUSE,REPRESENTATIVE,D,CA,36.0,H000213,107
1933,Gregg,HARPER,HOUSE,REPRESENTATIVE,R,MS,3.0,H001045,113
2301,Kamala,HARRIS,SENATE,N/A,D,CA,,H001075,115
1714,Katherine,HARRIS,HOUSE,REPRESENTATIVE,R,FL,13.0,H001035,108
2301,Kamala,HARRIS,SENATE,N/A,D,CA,,H001075,115
2301,Kamala,HARRIS,SENATE,N/A,D,CA,,H001075,115
2026,Andy,HARRIS,HOUSE,REPRESENTATIVE,R,MD,1.0,H001052,113
1666,Melissa,HART,HOUSE,REPRESENTATIVE,R,PA,4.0,H001033,107
2032,Vicky,HARTZLER,HOUSE,REPRESENTATIVE,R,MO,4.0,H001053,113
2302,Margaret,HASSAN,SENATE,N/A,D,NH,,H001076,115
510,J.,HASTERT,HOUSE,REPRESENTATIVE,R,IL,14.0,H000323,107
511,Alcee,HASTINGS,HOUSE,REPRESENTATIVE,D,FL,19.0,H000324,113
512,Doc,HASTINGS,HOUSE,REPRESENTATIVE,R,WA,4.0,H000329,113
1351,Orrin,HATCH,SENATE,SENATOR,R,UT,,H000338,113
1600,Robin,HAYES,HOUSE,REPRESENTATIVE,R,NC,8.0,H001029,107
520,J.,HAYWORTH,HOUSE,REPRESENTATIVE,R,AZ,6.0,H000413,107
2042,Nan,HAYWORTH,HOUSE,REPRESENTATIVE,R,NY,19.0,H001054,112
2170,Denny,HECK,HOUSE,REPRESENTATIVE,D,WA,10.0,H001064,113
2040,Joseph,HECK,HOUSE,REPRESENTATIVE,R,NV,3.0,H001055,113
524,Joel,HEFLEY,HOUSE,REPRESENTATIVE,R,CO,5.0,H000444,107
525,W.,HEFNER,HOUSE,REPRESENTATIVE,D,NC,8.0,H000448,105
1937,Martin,HEINRICH,SENATE,SENATOR,D,NM,,H001046,113
2174,Heidi,HEITKAMP,SENATE,SENATOR,D,ND,,H001069,113
1863,Dean,HELLER,SENATE,SENATOR,R,NV,,H001041,113
1359,Jesse,HELMS,SENATE,SENATOR,R,NC,,H000463,107
1749,Jeb,HENSARLING,HOUSE,REPRESENTATIVE,R,TX,5.0,H001036,113
533,Wally,HERGER,HOUSE,REPRESENTATIVE,R,CA,2.0,H000528,107
2071,Jaime,HERRERA BEUTLER,HOUSE,REPRESENTATIVE,R,WA,3.0,H001056,113
1760,Stephanie,HERSETH SANDLIN,HOUSE,REPRESENTATIVE,D,SD,0.0,H001037,110
2237,Jody,HICE,HOUSE,REPRESENTATIVE,R,GA,10.0,H001071,114
1794,Brian,HIGGINS,HOUSE,REPRESENTATIVE,D,NY,26.0,H001038,113
2223,J.,HILL,HOUSE,REPRESENTATIVE,R,AR,2.0,H001072,114
1489,Rick,HILL,HOUSE,REPRESENTATIVE,R,MT,0.0,H000605,106
1578,Baron,HILL,HOUSE,REPRESENTATIVE,D,IN,9.0,H001030,107
538,Van,HILLEARY,HOUSE,REPRESENTATIVE,R,TN,4.0,H000615,107
539,Earl,HILLIARD,HOUSE,REPRESENTATIVE,D,AL,7.0,H000621,107
1913,James,HIMES,HOUSE,REPRESENTATIVE,D,CT,4.0,H001047,113
541,Maurice,HINCHEY,HOUSE,REPRESENTATIVE,D,NY,26.0,H000627,107
1490,Ruben,HINOJOSA,HOUSE,REPRESENTATIVE,D,TX,15.0,H000636,113
1844,Mazie,HIRONO,SENATE,SENATOR,D,HI,,H001042,113
545,David,HOBSON,HOUSE,REPRESENTATIVE,R,OH,7.0,H000666,107
2088,Kathleen,HOCHUL,HOUSE,REPRESENTATIVE,D,NY,26.0,H001062,112
1862,Paul,HODES,HOUSE,REPRESENTATIVE,D,NH,2.0,H001043,110
1579,Joseph,HOEFFEL,HOUSE,REPRESENTATIVE,D,PA,13.0,H001031,107
547,Peter,HOEKSTRA,HOUSE,REPRESENTATIVE,R,MI,2.0,H000676,107
2079,John,HOEVEN,SENATE,SENATOR,R,ND,,H001061,113
550,Tim,HOLDEN,HOUSE,REPRESENTATIVE,D,PA,6.0,H000712,107
2143,George,HOLDING,HOUSE,REPRESENTATIVE,R,NC,12.0,H001065,113
1361,Ernest,HOLLINGS,SENATE,SENATOR,D,SC,,H000725,107
2327,Trey,HOLLINGSWORTH,HOUSE,N/A,R,IN,,H001074,115
1580,Rush,HOLT,HOUSE,REPRESENTATIVE,D,NJ,12.0,H001032,113
1634,Michael,HONDA,HOUSE,REPRESENTATIVE,D,CA,17.0,H001034,113
1491,Darlene,HOOLEY,HOUSE,REPRESENTATIVE,D,OR,5.0,H000762,107
559,Stephen,HORN,HOUSE,REPRESENTATIVE,R,CA,38.0,H000789,107
2147,Steven,HORSFORD,HOUSE,REPRESENTATIVE,D,NV,4.0,H001066,113
562,John,HOSTETTLER,HOUSE,REPRESENTATIVE,R,IN,8.0,H000807,107
563,Amo,HOUGHTON,HOUSE,REPRESENTATIVE,R,NY,31.0,H000814,106
566,Steny,HOYER,HOUSE,REPRESENTATIVE,D,MD,5.0,H000874,113
2140,Richard,HUDSON,HOUSE,REPRESENTATIVE,R,NC,8.0,H001067,113
2020,Tim,HUELSKAMP,HOUSE,REPRESENTATIVE,R,KS,1.0,H001057,113
2101,Jared,HUFFMAN,HOUSE,REPRESENTATIVE,D,CA,2.0,H001068,113
2028,Bill,HUIZENGA,HOUSE,REPRESENTATIVE,R,MI,2.0,H001058,113
1492,Kenny,HULSHOF,HOUSE,REPRESENTATIVE,R,MO,9.0,H000948,107
2015,Randy,HULTGREN,HOUSE,REPRESENTATIVE,R,IL,14.0,H001059,113
575,Duncan,HUNTER,HOUSE,REPRESENTATIVE,R,CA,52.0,H000981,107
1909,Duncan,HUNTER,HOUSE,REPRESENTATIVE,R,CA,50.0,H001048,113
2269,Will,HURD,HOUSE,REPRESENTATIVE,R,TX,23.0,H001073,114
2069,Robert,HURT,HOUSE,REPRESENTATIVE,R,VA,5.0,H001060,113
1493,Asa,HUTCHINSON,HOUSE,REPRESENTATIVE,R,AR,3.0,H001014,106
578,Tim,HUTCHINSON,SENATE,SENATOR,R,AR,,H001015,107
1368,Kay,HUTCHISON,SENATE,SENATOR,R,TX,,H001016,107
580,Henry,HYDE,HOUSE,REPRESENTATIVE,R,IL,6.0,H001022,107
582,Bob,INGLIS,HOUSE,REPRESENTATIVE,R,SC,4.0,I000023,110
583,James,INHOFE,SENATE,SENATOR,R,OK,,I000024,113
1369,Daniel,INOUYE,SENATE,SENATOR,D,HI,,I000025,107
584,Jay,INSLEE,HOUSE,REPRESENTATIVE,D,WA,1.0,I000026,107
1608,Johnny,ISAKSON,SENATE,SENATOR,R,GA,,I000055,113
1663,Steve,ISRAEL,HOUSE,REPRESENTATIVE,D,NY,3.0,I000057,113
1640,Darrell,ISSA,HOUSE,REPRESENTATIVE,R,CA,49.0,I000056,113
586,Ernest,ISTOOK,HOUSE,REPRESENTATIVE,R,OK,5.0,I000047,107
,N/A,J,N/A,N/A,N/A,N/A,,N/A,N/A
587,Jesse,JACKSON,HOUSE,REPRESENTATIVE,D,IL,2.0,J000283,107
588,Sheila,JACKSON LEE,HOUSE,REPRESENTATIVE,D,TX,18.0,J000032,113
2354,Pramila,JAYAPAL,HOUSE,N/A,D,WA,,J000298,115
592,William,JEFFERSON,HOUSE,REPRESENTATIVE,D,LA,2.0,J000070,107
593,James,JEFFORDS,SENATE,SENATOR,I,VT,,J000072,107
2149,Hakeem,JEFFRIES,HOUSE,REPRESENTATIVE,D,NY,8.0,J000294,113
1494,William,JENKINS,HOUSE,REPRESENTATIVE,R,TN,1.0,J000082,107
2278,Evan,JENKINS,HOUSE,REPRESENTATIVE,R,WV,3.0,J000297,114
1921,Lynn,JENKINS,HOUSE,REPRESENTATIVE,R,KS,2.0,J000290,113
1785,Bobby,JINDAL,HOUSE,REPRESENTATIVE,R,LA,1.0,J000287,110
1899,Mike,JOHANNS,SENATE,SENATOR,R,NE,,J000291,113
1495,Christopher,JOHN,HOUSE,REPRESENTATIVE,D,LA,7.0,J000110,107
1648,Timothy,JOHNSON,HOUSE,REPRESENTATIVE,R,IL,15.0,J000285,107
602,Nancy,JOHNSON,HOUSE,REPRESENTATIVE,R,CT,6.0,J000163,107
604,Tim,JOHNSON,SENATE,SENATOR,D,SD,,J000177,113
2086,Ron,JOHNSON,SENATE,SENATOR,R,WI,,J000293,113
603,Sam,JOHNSON,HOUSE,REPRESENTATIVE,R,TX,3.0,J000174,113
599,Eddie,JOHNSON,HOUSE,REPRESENTATIVE,D,TX,30.0,J000126,113
1496,Jay,JOHNSON,HOUSE,REPRESENTATIVE,D,WI,8.0,J000149,105
2199,David,JOLLY,HOUSE,REPRESENTATIVE,R,FL,13.0,J000296,114
612,Walter,JONES,HOUSE,REPRESENTATIVE,R,NC,3.0,J000255,113
1581,Stephanie,JONES,HOUSE,REPRESENTATIVE,D,OH,11.0,J000284,107
1868,Jim,JORDAN,HOUSE,N/A,R,OH,,J000289,115
2154,David,JOYCE,HOUSE,REPRESENTATIVE,R,OH,14.0,J000295,113
1880,Steve,KAGEN,HOUSE,REPRESENTATIVE,D,WI,8.0,K000365,110
2176,Tim,KAINE,SENATE,SENATOR,D,VA,,K000384,113
615,Paul,KANJORSKI,HOUSE,REPRESENTATIVE,D,PA,11.0,K000008,107
616,Marcy,KAPTUR,HOUSE,REPRESENTATIVE,D,OH,9.0,K000009,113
618,John,KASICH,HOUSE,REPRESENTATIVE,R,OH,12.0,K000016,106
2264,John,KATKO,HOUSE,REPRESENTATIVE,R,NY,24.0,K000386,114
1964,Edward,KAUFMAN,SENATE,SENATOR,D,DE,,K000373,111
2025,William,KEATING,HOUSE,REPRESENTATIVE,D,MA,9.0,K000375,113
1644,Ric,KELLER,HOUSE,REPRESENTATIVE,R,FL,8.0,K000361,107
2190,Robin,KELLY,HOUSE,REPRESENTATIVE,D,IL,2.0,K000385,113
624,Sue,KELLY,HOUSE,REPRESENTATIVE,R,NY,19.0,K000078,107
2294,Trent,KELLY,HOUSE,REPRESENTATIVE,R,MS,1.0,K000388,114
2051,Mike,KELLY,HOUSE,REPRESENTATIVE,R,PA,3.0,K000376,113
1376,Dirk,KEMPTHORNE,SENATE,SENATOR,R,ID,,K000088,105
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2172,Joseph,KENNEDY,HOUSE,REPRESENTATIVE,D,MA,4.0,K000379,113
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
1652,Mark,KENNEDY,HOUSE,REPRESENTATIVE,R,MN,2.0,K000358,107
627,Patrick,KENNEDY,HOUSE,REPRESENTATIVE,D,RI,1.0,K000113,107
1377,Edward,KENNEDY,SENATE,SENATOR,D,MA,,K000105,107
2303,John,KENNEDY,SENATE,N/A,R,LA,,K000393,115
628,Barbara,KENNELLY,HOUSE,REPRESENTATIVE,D,CT,1.0,K000118,105
1650,Brian,KERNS,HOUSE,REPRESENTATIVE,R,IN,7.0,K000359,107
1378,J.,KERREY,SENATE,SENATOR,D,NE,,K000146,106
1379,John,KERRY,SENATE,SENATOR,D,MA,,K000148,107
2308,Ro,KHANNA,HOUSE,N/A,D,CA,,K000389,115
2340,Ruben,KIHUEN,HOUSE,N/A,D,NV,,K000390,115
2134,Daniel,KILDEE,HOUSE,REPRESENTATIVE,D,MI,5.0,K000380,113
631,Dale,KILDEE,HOUSE,REPRESENTATIVE,D,MI,9.0,K000172,107
2169,Derek,KILMER,HOUSE,REPRESENTATIVE,D,WA,6.0,K000381,113
1497,Carolyn,KILPATRICK,HOUSE,REPRESENTATIVE,D,MI,15.0,K000180,107
1948,Mary,KILROY,HOUSE,REPRESENTATIVE,D,OH,15.0,K000372,111
632,Jay,KIM,HOUSE,REPRESENTATIVE,R,CA,41.0,K000181,105
1498,Ron,KIND,HOUSE,REPRESENTATIVE,D,WI,3.0,K000188,113
1724,Steve,KING,HOUSE,REPRESENTATIVE,R,IA,4.0,K000362,113
635,Peter,KING,HOUSE,REPRESENTATIVE,R,NY,2.0,K000210,113
2185,Angus,KING,SENATE,SENATOR,I,ME,,K000383,113
636,Jack,KINGSTON,HOUSE,REPRESENTATIVE,R,GA,1.0,K000220,113
2014,Adam,KINZINGER,HOUSE,REPRESENTATIVE,R,IL,16.0,K000378,113
1972,Paul,KIRK,SENATE,SENATOR,D,MA,,K000374,111
1647,Mark,KIRK,SENATE,SENATOR,R,IL,,K000360,113
1907,Ann,KIRKPATRICK,HOUSE,REPRESENTATIVE,D,AZ,1.0,K000368,113
1934,Larry,KISSELL,HOUSE,REPRESENTATIVE,D,NC,8.0,K000369,112
