mods_file,congress_id,context,bill_number,bill_type
CREC-2017-04-27-pt1-PgH2925-2.xml,115,TITLE,50,HJRES
CREC-2017-04-27-pt1-PgH2938-3.xml,115,OTHER,289,HRES
CREC-2017-04-27-pt1-PgH2938-3.xml,115,TITLE,99,HJRES
CREC-2017-04-27-pt1-PgH2938-3.xml,115,OTHER,99,HJRES
CREC-2017-04-27-pt1-PgS2566-4.xml,115,OTHER,987,S
CREC-2017-04-27-pt1-PgS2566-4.xml,115,OTHER,12,S
CREC-2017-04-27-pt1-PgS2601.xml,115,FIRSTPARAGRAPH,21,SCONRES
CREC-2017-04-27-pt1-PgS2601.xml,115,FIRSTPARAGRAPH,3,SCONRES
CREC-2017-04-27-pt1-PgS2601.xml,115,OTHER,3,SCONRES
CREC-2017-04-27-pt1-PgS2601.xml,115,OTHER,21,SCONRES
CREC-2017-04-27-pt1-PgS2601.xml,115,OTHER,83,HJRES
CREC-2017-04-27-pt1-PgS2601.xml,115,FIRSTPARAGRAPH,83,HJRES
CREC-2017-04-27-pt1-PgS2618.xml,115,FIRSTPARAGRAPH,959,S
CREC-2017-04-27-pt1-PgS2618.xml,115,OTHER,959,S
CREC-2017-04-27-pt1-PgS2618.xml,115,HEADERLINE,983,S
CREC-2017-04-27-pt1-PgS2618.xml,115,OTHER,983,S
CREC-2017-04-27-pt1-PgS2618.xml,115,HEADERLINE,975,S
CREC-2017-04-27-pt1-PgS2618.xml,115,OTHER,975,S
CREC-2017-04-27-pt1-PgS2618.xml,115,HEADERLINE,977,S
CREC-2017-04-27-pt1-PgS2618.xml,115,OTHER,977,S
CREC-2017-04-27-pt1-PgS2618.xml,115,OTHER,987,S
CREC-2017-04-27-pt1-PgS2618.xml,115,OTHER,984,S
CREC-2017-04-27-pt1-PgS2618.xml,115,HEADERLINE,984,S
CREC-2017-04-27-pt1-PgS2618.xml,115,OTHER,974,S
CREC-2017-04-27-pt1-PgS2618.xml,115,HEADERLINE,959,S
CREC-2017-04-27-pt1-PgS2628-2.xml,115,TITLE,147,SRES
CREC-2017-04-27-pt1-PgS2628-2.xml,115,HEADERLINE,147,SRES
CREC-2017-04-27-pt1-PgS2628-2.xml,115,OTHER,147,SRES
CREC-2017-04-27-pt1-PgS2630-2.xml,115,OTHER,35,HCONRES
CREC-2017-04-27-pt1-PgS2630-2.xml,115,FIRSTPARAGRAPH,35,HCONRES
CREC-2017-04-27-pt1-PgS2630-3.xml,115,OTHER,36,HCONRES
CREC-2017-04-27-pt1-PgS2630-3.xml,115,FIRSTPARAGRAPH,36,HCONRES
CREC-2017-04-27-pt1-PgS2630-4.xml,115,OTHER,127,SRES
CREC-2017-04-27-pt1-PgS2630-4.xml,115,FIRSTPARAGRAPH,127,SRES
CREC-2017-04-27-pt1-PgS2630.xml,115,OTHER,14,SCONRES
CREC-2017-04-27-pt1-PgS2630.xml,115,FIRSTPARAGRAPH,14,SCONRES
CREC-2017-04-27-pt1-PgS2631-2.xml,115,OTHER,145,SRES
CREC-2017-04-27-pt1-PgS2631-2.xml,115,FIRSTPARAGRAPH,145,SRES
CREC-2017-04-27-pt1-PgS2631-3.xml,115,FIRSTPARAGRAPH,146,SRES
CREC-2017-04-27-pt1-PgS2631-3.xml,115,OTHER,146,SRES
CREC-2017-04-27-pt1-PgS2631.xml,115,OTHER,132,SRES
CREC-2017-04-27-pt1-PgS2631.xml,115,FIRSTPARAGRAPH,132,SRES
CREC-2017-04-28-pt1-PgH2946-5.xml,115,OTHER,1896,HR
CREC-2017-04-28-pt1-PgH2946-5.xml,115,FIRSTPARAGRAPH,1896,HR
CREC-2017-04-28-pt1-PgH2947-3.xml,115,OTHER,1628,HR
CREC-2017-04-28-pt1-PgH2947-3.xml,115,HEADERLINE,99,HJRES
CREC-2017-04-28-pt1-PgH2947-3.xml,115,OTHER,99,HJRES
CREC-2017-04-28-pt1-PgH2947-3.xml,115,HEADERLINE,289,HRES
CREC-2017-04-28-pt1-PgH2947-3.xml,115,FIRSTPARAGRAPH,289,HRES
CREC-2017-04-28-pt1-PgH2947-3.xml,115,OTHER,289,HRES
CREC-2017-04-28-pt1-PgH2958-2.xml,115,OTHER,1644,HR
CREC-2017-04-28-pt1-PgH2958-2.xml,115,FIRSTPARAGRAPH,1180,HR
