mods_file,congress_id,context,bill_number,bill_type
CREC-2017-02-27-pt1-PgH1332.xml,115,OTHER,863,HR
CREC-2017-02-27-pt1-PgH1334.xml,115,HEADERLINE,1033,HR
CREC-2017-02-27-pt1-PgH1334.xml,115,FIRSTPARAGRAPH,1033,HR
CREC-2017-02-27-pt1-PgH1334.xml,115,OTHER,1033,HR
CREC-2017-02-27-pt1-PgH1337-2.xml,115,OTHER,863,HR
CREC-2017-02-27-pt1-PgH1337.xml,115,FIRSTPARAGRAPH,699,HR
CREC-2017-02-27-pt1-PgH1337.xml,115,OTHER,699,HR
CREC-2017-02-27-pt1-PgS1421-6.xml,115,OTHER,24,SJRES
CREC-2017-02-27-pt1-PgS1445.xml,115,OTHER,10,HJRES
CREC-2017-02-27-pt1-PgS1449.xml,115,OTHER,24,SJRES
CREC-2017-02-27-pt1-PgS1449.xml,115,HEADERLINE,446,S
CREC-2017-02-27-pt1-PgS1449.xml,115,FIRSTPARAGRAPH,446,S
CREC-2017-02-27-pt1-PgS1449.xml,115,OTHER,446,S
CREC-2017-02-28-pt1-PgH1363-4.xml,115,TITLE,998,HR
CREC-2017-02-28-pt1-PgH1363-4.xml,115,OTHER,150,HRES
CREC-2017-02-28-pt1-PgH1363-4.xml,115,FIRSTPARAGRAPH,150,HRES
CREC-2017-02-28-pt1-PgH1363-4.xml,115,OTHER,998,HR
CREC-2017-02-28-pt1-PgH1363-4.xml,115,OTHER,83,HJRES
CREC-2017-02-28-pt1-PgH1363-4.xml,115,TITLE,83,HJRES
CREC-2017-02-28-pt1-PgH1363-4.xml,115,HEADERLINE,150,HRES
CREC-2017-02-28-pt1-PgH1363-4.xml,115,OTHER,305,HR
CREC-2017-02-28-pt1-PgH1368-6.xml,115,FIRSTPARAGRAPH,998,HR
CREC-2017-02-28-pt1-PgH1368-6.xml,115,TITLE,83,HJRES
CREC-2017-02-28-pt1-PgH1368-6.xml,115,OTHER,998,HR
CREC-2017-02-28-pt1-PgH1368-6.xml,115,TITLE,998,HR
CREC-2017-02-28-pt1-PgH1368-6.xml,115,OTHER,150,HRES
CREC-2017-02-28-pt1-PgH1368-6.xml,115,FIRSTPARAGRAPH,150,HRES
CREC-2017-02-28-pt1-PgH1368-6.xml,115,OTHER,83,HJRES
CREC-2017-02-28-pt1-PgH1370.xml,115,HEADERLINE,998,HR
CREC-2017-02-28-pt1-PgH1370.xml,115,OTHER,1155,HR
CREC-2017-02-28-pt1-PgH1370.xml,115,OTHER,150,HRES
CREC-2017-02-28-pt1-PgH1370.xml,115,OTHER,998,HR
CREC-2017-02-28-pt1-PgH1391.xml,115,OTHER,156,HRES
CREC-2017-02-28-pt1-PgH1391.xml,115,OTHER,1004,HR
CREC-2017-02-28-pt1-PgH1391.xml,115,OTHER,1009,HR
CREC-2017-02-28-pt1-PgS1474.xml,94,OTHER,400,SRES
CREC-2017-02-28-pt1-PgS1474.xml,115,OTHER,4,SRES
CREC-2017-02-28-pt1-PgS1474.xml,115,OTHER,21,SRES
CREC-2017-02-28-pt1-PgS1474.xml,115,OTHER,50,SRES
CREC-2017-02-28-pt1-PgS1474.xml,115,OTHER,470,SRES
CREC-2017-02-28-pt1-PgS1474.xml,115,OTHER,400,SRES
CREC-2017-02-28-pt1-PgS1474.xml,115,OTHER,445,SRES
CREC-2017-02-28-pt1-PgS1480.xml,115,OTHER,400,SRES
CREC-2017-02-28-pt1-PgS1480.xml,115,OTHER,338,SRES
CREC-2017-02-28-pt1-PgS1480.xml,115,HEADERLINE,338,SRES
CREC-2017-02-28-pt1-PgS1480.xml,115,OTHER,266,SRES
CREC-2017-02-28-pt1-PgS1480.xml,115,OTHER,222,SRES
CREC-2017-02-28-pt1-PgS1480.xml,115,OTHER,110,SRES
CREC-2017-02-28-pt1-PgS1480.xml,115,OTHER,175,HCONRES
CREC-2017-03-01-pt1-PgH1403-5.xml,115,OTHER,998,HR
CREC-2017-03-01-pt1-PgH1403-5.xml,115,OTHER,1009,HR
CREC-2017-03-01-pt1-PgH1403-5.xml,115,TITLE,1009,HR
CREC-2017-03-01-pt1-PgH1403-5.xml,115,OTHER,1004,HR
CREC-2017-03-01-pt1-PgH1403-5.xml,115,TITLE,1004,HR
CREC-2017-03-01-pt1-PgH1403-5.xml,115,HEADERLINE,156,HRES
CREC-2017-03-01-pt1-PgH1403-5.xml,115,FIRSTPARAGRAPH,156,HRES
CREC-2017-03-01-pt1-PgH1403-5.xml,115,OTHER,156,HRES
CREC-2017-03-01-pt1-PgH1403-5.xml,115,OTHER,356,HR
CREC-2017-03-01-pt1-PgH1408.xml,115,OTHER,228,HR
CREC-2017-03-01-pt1-PgH1408.xml,115,OTHER,156,HRES
CREC-2017-03-01-pt1-PgH1408.xml,115,FIRSTPARAGRAPH,150,HRES
CREC-2017-03-01-pt1-PgH1408.xml,115,OTHER,150,HRES
CREC-2017-03-01-pt1-PgH1408.xml,115,OTHER,998,HR
CREC-2017-03-01-pt1-PgH1408.xml,115,FIRSTPARAGRAPH,998,HR
CREC-2017-03-01-pt1-PgH1419.xml,115,FIRSTPARAGRAPH,1004,HR
CREC-2017-03-01-pt1-PgH1419.xml,115,TITLE,1004,HR
CREC-2017-03-01-pt1-PgH1419.xml,115,OTHER,985,HR
CREC-2017-03-01-pt1-PgH1419.xml,115,OTHER,720,HR
CREC-2017-03-01-pt1-PgH1419.xml,115,OTHER,156,HRES
CREC-2017-03-01-pt1-PgH1419.xml,115,FIRSTPARAGRAPH,156,HRES
CREC-2017-03-01-pt1-PgH1419.xml,115,FIRSTPARAGRAPH,1009,HR
CREC-2017-03-01-pt1-PgH1419.xml,115,TITLE,1009,HR
CREC-2017-03-01-pt1-PgH1419.xml,115,OTHER,1004,HR
CREC-2017-03-01-pt1-PgH1419.xml,115,OTHER,1009,HR
CREC-2017-03-01-pt1-PgH1419.xml,115,OTHER,725,HR
CREC-2017-03-01-pt1-PgH1421.xml,115,HEADERLINE,83,HJRES
CREC-2017-03-01-pt1-PgH1421.xml,115,FIRSTPARAGRAPH,83,HJRES
CREC-2017-03-01-pt1-PgH1421.xml,115,FIRSTPARAGRAPH,150,HRES
CREC-2017-03-01-pt1-PgH1421.xml,115,OTHER,150,HRES
CREC-2017-03-01-pt1-PgH1421.xml,115,OTHER,83,HJRES
CREC-2017-03-01-pt1-PgH1430.xml,115,OTHER,83,HJRES
CREC-2017-03-01-pt1-PgH1430.xml,115,OTHER,998,HR
CREC-2017-03-01-pt1-PgH1430.xml,115,HEADERLINE,1009,HR
CREC-2017-03-01-pt1-PgH1430.xml,115,OTHER,1009,HR
CREC-2017-03-01-pt1-PgH1430.xml,115,OTHER,156,HRES
CREC-2017-03-01-pt1-PgH1449-4.xml,115,OTHER,592,HR
CREC-2017-03-01-pt1-PgS1521.xml,115,OTHER,74,SRES
CREC-2017-03-01-pt1-PgS1523.xml,115,OTHER,341,S
CREC-2017-03-01-pt1-PgS1523.xml,115,OTHER,94,S
CREC-2017-03-01-pt1-PgS1523.xml,115,OTHER,13,SJRES
CREC-2017-03-01-pt1-PgS1536-2.xml,115,OTHER,3,SCONRES
CREC-2017-03-01-pt1-PgS1536-2.xml,115,OTHER,11,SCONRES
CREC-2017-03-01-pt1-PgS1536-2.xml,115,OTHER,21,SCONRES
CREC-2017-03-02-pt1-PgH1469-2.xml,115,HEADERLINE,998,HR
CREC-2017-03-02-pt1-PgH1469-2.xml,115,OTHER,1004,HR
CREC-2017-03-02-pt1-PgH1469-2.xml,115,HEADERLINE,1004,HR
CREC-2017-03-02-pt1-PgH1469-2.xml,115,OTHER,998,HR
CREC-2017-03-02-pt1-PgH1469-2.xml,115,OTHER,5,HR
CREC-2017-03-02-pt1-PgH1469-2.xml,115,OTHER,156,HRES
CREC-2017-03-02-pt1-PgH1469-2.xml,115,OTHER,1009,HR
CREC-2017-03-02-pt1-PgH1484.xml,115,OTHER,725,HR
CREC-2017-03-02-pt1-PgH1484.xml,115,OTHER,720,HR
CREC-2017-03-02-pt1-PgH1490-3.xml,115,OTHER,1310,HR
CREC-2017-03-02-pt1-PgH1490-3.xml,115,FIRSTPARAGRAPH,1310,HR
CREC-2017-03-02-pt1-PgS1563.xml,115,OTHER,37,HJRES
CREC-2017-03-02-pt1-PgS1563.xml,115,FIRSTPARAGRAPH,37,HJRES
CREC-2017-03-02-pt1-PgS1564.xml,115,OTHER,37,HJRES
CREC-2017-03-02-pt1-PgS1579.xml,115,HEADERLINE,490,S
CREC-2017-03-02-pt1-PgS1579.xml,115,OTHER,513,S
CREC-2017-03-02-pt1-PgS1579.xml,115,HEADERLINE,513,S
CREC-2017-03-02-pt1-PgS1579.xml,115,OTHER,503,S
CREC-2017-03-02-pt1-PgS1579.xml,115,HEADERLINE,503,S
CREC-2017-03-02-pt1-PgS1579.xml,115,OTHER,492,S
CREC-2017-03-02-pt1-PgS1579.xml,115,HEADERLINE,492,S
CREC-2017-03-02-pt1-PgS1579.xml,115,FIRSTPARAGRAPH,490,S
CREC-2017-03-02-pt1-PgS1579.xml,115,OTHER,491,S
CREC-2017-03-02-pt1-PgS1579.xml,115,OTHER,29,SJRES
CREC-2017-03-02-pt1-PgS1579.xml,115,HEADERLINE,491,S
CREC-2017-03-02-pt1-PgS1579.xml,115,HEADERLINE,29,SJRES
CREC-2017-03-02-pt1-PgS1579.xml,115,OTHER,490,S
CREC-2017-03-06-pt1-PgS1591-5.xml,115,OTHER,3237,S
CREC-2017-03-06-pt1-PgS1591-5.xml,115,OTHER,37,HJRES
CREC-2017-03-06-pt1-PgS1591-5.xml,115,FIRSTPARAGRAPH,37,HJRES
CREC-2017-03-06-pt1-PgS1601.xml,115,FIRSTPARAGRAPH,44,HJRES
CREC-2017-03-06-pt1-PgS1601.xml,115,OTHER,44,HJRES
CREC-2017-03-06-pt1-PgS1605-3.xml,115,OTHER,44,HJRES
CREC-2017-03-06-pt1-PgS1605-3.xml,115,FIRSTPARAGRAPH,44,HJRES
CREC-2017-03-07-pt1-PgH1545-9.xml,115,FIRSTPARAGRAPH,1362,HR
CREC-2017-03-07-pt1-PgH1545-9.xml,115,OTHER,1362,HR
CREC-2017-03-07-pt1-PgH1545-9.xml,115,HEADERLINE,1362,HR
CREC-2017-03-07-pt1-PgH1547.xml,115,OTHER,375,HR
CREC-2017-03-07-pt1-PgH1547.xml,115,FIRSTPARAGRAPH,375,HR
CREC-2017-03-07-pt1-PgH1547.xml,115,HEADERLINE,375,HR
CREC-2017-03-07-pt1-PgH1550.xml,115,OTHER,375,HR
CREC-2017-03-07-pt1-PgH1550.xml,115,HEADERLINE,1174,HR
CREC-2017-03-07-pt1-PgH1550.xml,115,OTHER,1174,HR
CREC-2017-03-07-pt1-PgH1550.xml,115,FIRSTPARAGRAPH,1174,HR
CREC-2017-03-07-pt1-PgH1553.xml,115,OTHER,810,HR
CREC-2017-03-07-pt1-PgH1553.xml,115,OTHER,442,S
CREC-2017-03-07-pt1-PgH1553.xml,115,FIRSTPARAGRAPH,442,S
CREC-2017-03-07-pt1-PgH1553.xml,115,HEADERLINE,442,S
CREC-2017-03-07-pt1-PgH1571-6.xml,115,OTHER,375,HR
CREC-2017-03-07-pt1-PgS1609.xml,115,OTHER,44,HJRES
CREC-2017-03-07-pt1-PgS1609.xml,115,OTHER,512,S
CREC-2017-03-07-pt1-PgS1609.xml,115,FIRSTPARAGRAPH,44,HJRES
CREC-2017-03-07-pt1-PgS1616-2.xml,115,OTHER,44,HJRES
CREC-2017-03-07-pt1-PgS1616-2.xml,115,OTHER,15,SJRES
CREC-2017-03-07-pt1-PgS1616-2.xml,115,HEADERLINE,44,HJRES
CREC-2017-03-07-pt1-PgS1616-2.xml,115,HEADERLINE,416,S
CREC-2017-03-07-pt1-PgS1616-2.xml,115,OTHER,416,S
CREC-2017-03-07-pt1-PgS1616-2.xml,115,HEADERLINE,15,SJRES
CREC-2017-03-07-pt1-PgS1625-4.xml,115,OTHER,26,SJRES
CREC-2017-03-07-pt1-PgS1625-4.xml,115,OTHER,58,HJRES
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,553,S
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,555,S
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,561,S
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,556,S
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,560,S
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,559,S
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,558,S
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,557,S
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,562,S
CREC-2017-03-07-pt1-PgS1641.xml,115,FIRSTPARAGRAPH,536,S
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,550,S
CREC-2017-03-07-pt1-PgS1641.xml,115,OTHER,536,S
CREC-2017-03-07-pt1-PgS1641.xml,115,HEADERLINE,553,S
CREC-2017-03-07-pt1-PgS1647-3.xml,115,OTHER,68,SRES
CREC-2017-03-07-pt1-PgS1647-3.xml,115,FIRSTPARAGRAPH,68,SRES
CREC-2017-03-07-pt1-PgS1647-4.xml,115,OTHER,82,SRES
CREC-2017-03-07-pt1-PgS1647-4.xml,115,FIRSTPARAGRAPH,82,SRES
CREC-2017-03-07-pt1-PgS1647-5.xml,115,FIRSTPARAGRAPH,58,HJRES
CREC-2017-03-07-pt1-PgS1647-5.xml,115,OTHER,58,HJRES
CREC-2017-03-08-pt1-PgH1604-3.xml,115,OTHER,174,HRES
CREC-2017-03-08-pt1-PgH1604-3.xml,115,FIRSTPARAGRAPH,174,HRES
CREC-2017-03-08-pt1-PgH1604-3.xml,115,HEADERLINE,174,HRES
CREC-2017-03-08-pt1-PgH1604-3.xml,115,TITLE,1301,HR
CREC-2017-03-08-pt1-PgH1604-3.xml,115,OTHER,1301,HR
CREC-2017-03-08-pt1-PgH1611.xml,115,OTHER,174,HRES
CREC-2017-03-08-pt1-PgH1611.xml,115,FIRSTPARAGRAPH,175,HRES
CREC-2017-03-08-pt1-PgH1611.xml,115,OTHER,175,HRES
CREC-2017-03-08-pt1-PgH1611.xml,115,TITLE,725,HR
CREC-2017-03-08-pt1-PgH1611.xml,115,OTHER,725,HR
CREC-2017-03-08-pt1-PgH1611.xml,115,HEADERLINE,175,HRES
CREC-2017-03-08-pt1-PgH1618-2.xml,115,OTHER,174,HRES
CREC-2017-03-08-pt1-PgH1618.xml,115,OTHER,1301,HR
CREC-2017-03-08-pt1-PgH1618.xml,115,OTHER,174,HRES
CREC-2017-03-08-pt1-PgH1618.xml,115,FIRSTPARAGRAPH,174,HRES
CREC-2017-03-08-pt1-PgH1618.xml,115,FIRSTPARAGRAPH,1301,HR
CREC-2017-03-08-pt1-PgH1618.xml,115,TITLE,1301,HR
CREC-2017-03-08-pt1-PgH1621-2.xml,112,OTHER,5,HRES
CREC-2017-03-08-pt1-PgH1621-2.xml,115,OTHER,13,SCONRES
CREC-2017-03-08-pt1-PgH1621-2.xml,115,FIRSTPARAGRAPH,174,HRES
CREC-2017-03-08-pt1-PgH1621-2.xml,115,OTHER,174,HRES
CREC-2017-03-08-pt1-PgH1621-2.xml,115,FIRSTPARAGRAPH,1301,HR
CREC-2017-03-08-pt1-PgH1621-2.xml,115,OTHER,1301,HR
CREC-2017-03-08-pt1-PgH1621-2.xml,115,OTHER,2028,HR
CREC-2017-03-08-pt1-PgH1621-2.xml,115,OTHER,3222,HR
CREC-2017-03-08-pt1-PgH1621-2.xml,115,OTHER,5293,HR
CREC-2017-03-08-pt1-PgH1621-2.xml,115,HEADERLINE,1301,HR
CREC-2017-03-08-pt1-PgH1941.xml,115,OTHER,1301,HR
CREC-2017-03-08-pt1-PgH1941.xml,115,FIRSTPARAGRAPH,1301,HR
CREC-2017-03-08-pt1-PgH1942-3.xml,115,HEADERLINE,132,HR
CREC-2017-03-08-pt1-PgH1942-3.xml,115,OTHER,132,HR
CREC-2017-03-08-pt1-PgH1942-3.xml,115,FIRSTPARAGRAPH,132,HR
CREC-2017-03-08-pt1-PgS1651-3.xml,115,FIRSTPARAGRAPH,58,HJRES
CREC-2017-03-08-pt1-PgS1651-3.xml,115,OTHER,58,HJRES
CREC-2017-03-08-pt1-PgS1651-3.xml,115,OTHER,84,SRES
CREC-2017-03-08-pt1-PgS1651-3.xml,115,OTHER,581,S
CREC-2017-03-08-pt1-PgS1666-2.xml,115,OTHER,57,HJRES
CREC-2017-03-08-pt1-PgS1666-2.xml,115,OTHER,78,SRES
CREC-2017-03-08-pt1-PgS1666-2.xml,115,OTHER,94,S
CREC-2017-03-08-pt1-PgS1686-3.xml,115,FIRSTPARAGRAPH,44,HJRES
CREC-2017-03-08-pt1-PgS1686-3.xml,115,OTHER,44,HJRES
CREC-2017-03-08-pt1-PgS1691.xml,115,OTHER,581,S
CREC-2017-03-08-pt1-PgS1691.xml,115,HEADERLINE,583,S
CREC-2017-03-08-pt1-PgS1691.xml,115,OTHER,583,S
CREC-2017-03-08-pt1-PgS1695-4.xml,115,OTHER,84,SRES
CREC-2017-03-08-pt1-PgS1695-4.xml,115,FIRSTPARAGRAPH,84,SRES
CREC-2017-03-08-pt1-PgS1697.xml,115,OTHER,57,HJRES
CREC-2017-03-09-pt1-PgH1957-2.xml,115,OTHER,171,HR
CREC-2017-03-09-pt1-PgH1957-2.xml,115,FIRSTPARAGRAPH,171,HR
CREC-2017-03-09-pt1-PgH1962-6.xml,115,OTHER,906,HR
CREC-2017-03-09-pt1-PgH1962-6.xml,115,TITLE,985,HR
CREC-2017-03-09-pt1-PgH1962-6.xml,115,OTHER,180,HRES
CREC-2017-03-09-pt1-PgH1962-6.xml,115,OTHER,720,HR
CREC-2017-03-09-pt1-PgH1962-6.xml,115,HEADERLINE,180,HRES
CREC-2017-03-09-pt1-PgH1962-6.xml,115,OTHER,985,HR
CREC-2017-03-09-pt1-PgH1962-6.xml,115,FIRSTPARAGRAPH,180,HRES
CREC-2017-03-09-pt1-PgH1962-6.xml,115,TITLE,720,HR
CREC-2017-03-09-pt1-PgH1967-4.xml,115,TITLE,985,HR
CREC-2017-03-09-pt1-PgH1967-4.xml,115,OTHER,180,HRES
CREC-2017-03-09-pt1-PgH1967-4.xml,115,TITLE,720,HR
CREC-2017-03-09-pt1-PgH1967-4.xml,115,FIRSTPARAGRAPH,720,HR
CREC-2017-03-09-pt1-PgH1967-4.xml,115,OTHER,720,HR
CREC-2017-03-09-pt1-PgH1967-4.xml,115,FIRSTPARAGRAPH,985,HR
CREC-2017-03-09-pt1-PgH1967-4.xml,115,OTHER,985,HR
CREC-2017-03-09-pt1-PgH1967-4.xml,115,FIRSTPARAGRAPH,180,HRES
CREC-2017-03-09-pt1-PgH1968-2.xml,115,HEADERLINE,725,HR
CREC-2017-03-09-pt1-PgH1968-2.xml,115,OTHER,725,HR
CREC-2017-03-09-pt1-PgH1968-2.xml,115,OTHER,175,HRES
CREC-2017-03-09-pt1-PgH1974.xml,115,OTHER,985,HR
CREC-2017-03-09-pt1-PgH1974.xml,115,HEADERLINE,985,HR
CREC-2017-03-09-pt1-PgH1974.xml,115,OTHER,180,HRES
CREC-2017-03-09-pt1-PgH2000-2.xml,115,FIRSTPARAGRAPH,175,HRES
CREC-2017-03-09-pt1-PgH2000-2.xml,115,OTHER,175,HRES
CREC-2017-03-09-pt1-PgH2000-2.xml,115,FIRSTPARAGRAPH,725,HR
CREC-2017-03-09-pt1-PgH2000-2.xml,115,OTHER,725,HR
CREC-2017-03-09-pt1-PgH2000.xml,115,TITLE,1259,HR
CREC-2017-03-09-pt1-PgH2000.xml,115,FIRSTPARAGRAPH,1259,HR
CREC-2017-03-09-pt1-PgH2000.xml,115,TITLE,1367,HR
CREC-2017-03-09-pt1-PgH2000.xml,115,OTHER,1259,HR
CREC-2017-03-09-pt1-PgH2000.xml,115,FIRSTPARAGRAPH,1367,HR
CREC-2017-03-09-pt1-PgH2000.xml,115,OTHER,1367,HR
CREC-2017-03-09-pt1-PgH2004-2.xml,115,OTHER,637,HR
CREC-2017-03-09-pt1-PgH2004-2.xml,115,FIRSTPARAGRAPH,637,HR
CREC-2017-03-09-pt1-PgH2004-2.xml,115,TITLE,637,HR
CREC-2017-03-09-pt1-PgH2004.xml,115,TITLE,610,HR
CREC-2017-03-09-pt1-PgH2004.xml,115,OTHER,610,HR
CREC-2017-03-09-pt1-PgH2004.xml,115,FIRSTPARAGRAPH,610,HR
CREC-2017-03-09-pt1-PgH2016-7.xml,115,OTHER,1214,HR
CREC-2017-03-09-pt1-PgH2016-7.xml,115,OTHER,654,HR
CREC-2017-03-09-pt1-PgH2016-7.xml,115,OTHER,1117,HR
CREC-2017-03-09-pt1-PgS1704-4.xml,115,OTHER,57,HJRES
CREC-2017-03-09-pt1-PgS1704-4.xml,115,FIRSTPARAGRAPH,57,HJRES
CREC-2017-03-09-pt1-PgS1744.xml,115,HEADERLINE,600,S
CREC-2017-03-09-pt1-PgS1744.xml,115,OTHER,594,S
CREC-2017-03-09-pt1-PgS1744.xml,115,OTHER,600,S
CREC-2017-03-09-pt1-PgS1744.xml,115,HEADERLINE,594,S
CREC-2017-03-09-pt1-PgS1744.xml,115,OTHER,601,S
CREC-2017-03-09-pt1-PgS1744.xml,115,OTHER,591,S
CREC-2017-03-09-pt1-PgS1744.xml,115,OTHER,602,S
CREC-2017-03-09-pt1-PgS1744.xml,115,FIRSTPARAGRAPH,591,S
CREC-2017-03-09-pt1-PgS1744.xml,115,HEADERLINE,605,S
CREC-2017-03-09-pt1-PgS1744.xml,115,HEADERLINE,601,S
CREC-2017-03-09-pt1-PgS1744.xml,115,OTHER,592,S
CREC-2017-03-09-pt1-PgS1744.xml,115,OTHER,605,S
CREC-2017-03-09-pt1-PgS1751-2.xml,115,FIRSTPARAGRAPH,86,SRES
CREC-2017-03-09-pt1-PgS1751-2.xml,115,OTHER,86,SRES
CREC-2017-03-10-pt1-PgH2025-3.xml,115,OTHER,420,HR
CREC-2017-03-10-pt1-PgH2025-3.xml,115,OTHER,725,HR
CREC-2017-03-10-pt1-PgH2025-3.xml,115,OTHER,732,HR
CREC-2017-03-10-pt1-PgH2025-3.xml,115,OTHER,758,HR
CREC-2017-03-10-pt1-PgH2025-3.xml,115,OTHER,4571,HR
CREC-2017-03-10-pt1-PgH2025-3.xml,115,HEADERLINE,720,HR
CREC-2017-03-10-pt1-PgH2025-3.xml,115,OTHER,720,HR
CREC-2017-03-10-pt1-PgH2025-3.xml,115,HEADERLINE,725,HR
CREC-2017-03-10-pt1-PgH2025-3.xml,115,HEADERLINE,732,HR
CREC-2017-03-10-pt1-PgH2025-3.xml,115,OTHER,180,HRES
CREC-2017-03-10-pt1-PgH2041.xml,115,OTHER,1181,HR
CREC-2017-03-10-pt1-PgH2041.xml,115,FIRSTPARAGRAPH,1181,HR
CREC-2017-03-10-pt1-PgH2041.xml,115,FIRSTPARAGRAPH,1259,HR
CREC-2017-03-10-pt1-PgH2041.xml,115,OTHER,1259,HR
CREC-2017-03-10-pt1-PgH2041.xml,115,FIRSTPARAGRAPH,1367,HR
CREC-2017-03-10-pt1-PgH2041.xml,115,OTHER,1367,HR
CREC-2017-03-13-pt1-PgS1780.xml,115,OTHER,38,SJRES
CREC-2017-03-13-pt1-PgS1780.xml,115,FIRSTPARAGRAPH,610,S
CREC-2017-03-13-pt1-PgS1780.xml,115,OTHER,610,S
CREC-2017-03-13-pt1-PgS1780.xml,115,OTHER,611,S
CREC-2017-03-13-pt1-PgS1781-3.xml,115,OTHER,42,HJRES
CREC-2017-03-13-pt1-PgS1781-3.xml,115,OTHER,21,S
CREC-2017-03-14-pt1-PgS1784-3.xml,115,FIRSTPARAGRAPH,42,HJRES
CREC-2017-03-14-pt1-PgS1784-3.xml,115,OTHER,42,HJRES
CREC-2017-03-14-pt1-PgS1799-2.xml,115,OTHER,23,SJRES
CREC-2017-03-14-pt1-PgS1799-2.xml,115,FIRSTPARAGRAPH,23,SJRES
CREC-2017-03-14-pt1-PgS1803-2.xml,115,TITLE,57,HJRES
CREC-2017-03-14-pt1-PgS1806-2.xml,115,OTHER,628,S
CREC-2017-03-14-pt1-PgS1806-2.xml,115,FIRSTPARAGRAPH,628,S
CREC-2017-03-15-pt1-PgH2063-3.xml,115,OTHER,132,HR
CREC-2017-03-15-pt1-PgH2063-3.xml,115,FIRSTPARAGRAPH,132,HR
CREC-2017-03-15-pt1-PgH2063-4.xml,115,OTHER,1,SJRES
CREC-2017-03-15-pt1-PgH2063-4.xml,115,FIRSTPARAGRAPH,1,SJRES
CREC-2017-03-15-pt1-PgH2063-4.xml,115,HEADERLINE,1,SJRES
CREC-2017-03-15-pt1-PgH2064.xml,115,HEADERLINE,648,HR
CREC-2017-03-15-pt1-PgH2064.xml,115,FIRSTPARAGRAPH,648,HR
CREC-2017-03-15-pt1-PgH2064.xml,115,OTHER,648,HR
CREC-2017-03-15-pt1-PgH2065.xml,115,HEADERLINE,267,HR
CREC-2017-03-15-pt1-PgH2065.xml,115,FIRSTPARAGRAPH,267,HR
CREC-2017-03-15-pt1-PgH2065.xml,115,OTHER,267,HR
CREC-2017-03-15-pt1-PgH2068.xml,115,OTHER,267,HR
CREC-2017-03-15-pt1-PgH2071-3.xml,115,OTHER,1228,HR
CREC-2017-03-15-pt1-PgH2071-3.xml,115,FIRSTPARAGRAPH,1228,HR
CREC-2017-03-15-pt1-PgH2071-3.xml,115,HEADERLINE,1228,HR
CREC-2017-03-15-pt1-PgH2072-5.xml,115,FIRSTPARAGRAPH,187,HRES
CREC-2017-03-15-pt1-PgH2072-5.xml,115,OTHER,187,HRES
CREC-2017-03-15-pt1-PgH2074.xml,115,OTHER,1259,HR
CREC-2017-03-15-pt1-PgH2074.xml,115,FIRSTPARAGRAPH,1259,HR
CREC-2017-03-15-pt1-PgS1832.xml,115,OTHER,630,S
CREC-2017-03-15-pt1-PgS1832.xml,115,FIRSTPARAGRAPH,630,S
CREC-2017-03-15-pt1-PgS1842.xml,115,OTHER,640,S
CREC-2017-03-15-pt1-PgS1842.xml,115,OTHER,641,S
CREC-2017-03-15-pt1-PgS1842.xml,115,FIRSTPARAGRAPH,630,S
CREC-2017-03-15-pt1-PgS1842.xml,115,OTHER,630,S
CREC-2017-03-15-pt1-PgS1842.xml,115,HEADERLINE,640,S
CREC-2017-03-15-pt1-PgS1842.xml,115,OTHER,649,S
CREC-2017-03-15-pt1-PgS1842.xml,115,HEADERLINE,649,S
CREC-2017-03-15-pt1-PgS1842.xml,115,HEADERLINE,641,S
CREC-2017-03-15-pt1-PgS1842.xml,115,OTHER,643,S
CREC-2017-03-15-pt1-PgS1842.xml,115,HEADERLINE,643,S
CREC-2017-03-15-pt1-PgS1846.xml,115,OTHER,87,SRES
CREC-2017-03-15-pt1-PgS1846.xml,115,HEADERLINE,87,SRES
CREC-2017-03-15-pt1-PgS1847-2.xml,115,OTHER,9,SCONRES
CREC-2017-03-15-pt1-PgS1847-2.xml,115,HEADERLINE,9,SCONRES
CREC-2017-03-15-pt1-PgS1847-2.xml,115,TITLE,9,S
CREC-2017-03-15-pt1-PgS1848-3.xml,115,FIRSTPARAGRAPH,1362,HR
CREC-2017-03-15-pt1-PgS1848-3.xml,115,OTHER,1362,HR
CREC-2017-03-15-pt1-PgS1848-4.xml,115,OTHER,83,SRES
CREC-2017-03-15-pt1-PgS1849-2.xml,115,OTHER,76,SRES
CREC-2017-03-15-pt1-PgS1849-2.xml,115,FIRSTPARAGRAPH,76,SRES
CREC-2017-03-15-pt1-PgS1849-3.xml,115,FIRSTPARAGRAPH,89,SRES
CREC-2017-03-15-pt1-PgS1849-3.xml,115,OTHER,89,SRES
CREC-2017-03-15-pt1-PgS1849.xml,115,OTHER,9,SRES
